"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]"
"Helsinki Kumpula","2011","1","1","02:00","56"
"Helsinki Kumpula","2011","1","2","02:00","57"
"Helsinki Kumpula","2011","1","3","02:00","55"
"Helsinki Kumpula","2011","1","4","02:00","54"
"Helsinki Kumpula","2011","1","5","02:00","53"
"Helsinki Kumpula","2011","1","6","02:00","53"
"Helsinki Kumpula","2011","1","7","02:00","57"
"Helsinki Kumpula","2011","1","8","02:00","56"
"Helsinki Kumpula","2011","1","9","02:00","57"
"Helsinki Kumpula","2011","1","10","02:00","51"
"Helsinki Kumpula","2011","1","11","02:00","50"
"Helsinki Kumpula","2011","1","12","02:00","48"
"Helsinki Kumpula","2011","1","13","02:00","52"
"Helsinki Kumpula","2011","1","14","02:00","53"
"Helsinki Kumpula","2011","1","15","02:00","52"
"Helsinki Kumpula","2011","1","16","02:00","51"
"Helsinki Kumpula","2011","1","17","02:00","57"
"Helsinki Kumpula","2011","1","18","02:00","55"
"Helsinki Kumpula","2011","1","19","02:00","55"
"Helsinki Kumpula","2011","1","20","02:00","59"
"Helsinki Kumpula","2011","1","21","02:00","59"
"Helsinki Kumpula","2011","1","22","02:00","59"
"Helsinki Kumpula","2011","1","23","02:00","60"
"Helsinki Kumpula","2011","1","24","02:00","59"
"Helsinki Kumpula","2011","1","25","02:00","59"
"Helsinki Kumpula","2011","1","26","02:00","63"
"Helsinki Kumpula","2011","1","27","02:00","62"
"Helsinki Kumpula","2011","1","28","02:00","61"
"Helsinki Kumpula","2011","1","29","02:00","60"
"Helsinki Kumpula","2011","1","30","02:00","60"
"Helsinki Kumpula","2011","1","31","02:00","59"
"Helsinki Kumpula","2011","2","1","02:00","58"
"Helsinki Kumpula","2011","2","2","02:00","58"
"Helsinki Kumpula","2011","2","3","02:00","56"
"Helsinki Kumpula","2011","2","4","02:00","54"
"Helsinki Kumpula","2011","2","5","02:00","57"
"Helsinki Kumpula","2011","2","6","02:00","55"
"Helsinki Kumpula","2011","2","7","02:00","55"
"Helsinki Kumpula","2011","2","8","02:00","63"
"Helsinki Kumpula","2011","2","9","02:00","72"
"Helsinki Kumpula","2011","2","10","02:00","70"
"Helsinki Kumpula","2011","2","11","02:00","69"
"Helsinki Kumpula","2011","2","12","02:00","70"
"Helsinki Kumpula","2011","2","13","02:00","69"
"Helsinki Kumpula","2011","2","14","02:00","68"
"Helsinki Kumpula","2011","2","15","02:00","68"
"Helsinki Kumpula","2011","2","16","02:00","67"
"Helsinki Kumpula","2011","2","17","02:00","66"
"Helsinki Kumpula","2011","2","18","02:00","66"
"Helsinki Kumpula","2011","2","19","02:00","66"
"Helsinki Kumpula","2011","2","20","02:00","66"
"Helsinki Kumpula","2011","2","21","02:00","66"
"Helsinki Kumpula","2011","2","22","02:00","66"
"Helsinki Kumpula","2011","2","23","02:00","66"
"Helsinki Kumpula","2011","2","24","02:00","66"
"Helsinki Kumpula","2011","2","25","02:00","67"
"Helsinki Kumpula","2011","2","26","02:00","66"
"Helsinki Kumpula","2011","2","27","02:00","67"
"Helsinki Kumpula","2011","2","28","02:00","65"
"Helsinki Kumpula","2011","3","1","02:00","64"
"Helsinki Kumpula","2011","3","2","02:00","66"
"Helsinki Kumpula","2011","3","3","02:00","65"
"Helsinki Kumpula","2011","3","4","02:00","64"
"Helsinki Kumpula","2011","3","5","02:00","63"
"Helsinki Kumpula","2011","3","6","02:00","63"
"Helsinki Kumpula","2011","3","7","02:00","61"
"Helsinki Kumpula","2011","3","8","02:00","61"
"Helsinki Kumpula","2011","3","9","02:00","62"
"Helsinki Kumpula","2011","3","10","02:00","64"
"Helsinki Kumpula","2011","3","11","02:00","62"
"Helsinki Kumpula","2011","3","12","02:00","60"
"Helsinki Kumpula","2011","3","13","02:00","60"
"Helsinki Kumpula","2011","3","14","02:00","60"
"Helsinki Kumpula","2011","3","15","02:00","58"
"Helsinki Kumpula","2011","3","16","02:00","58"
"Helsinki Kumpula","2011","3","17","02:00","58"
"Helsinki Kumpula","2011","3","18","02:00","57"
"Helsinki Kumpula","2011","3","19","02:00","57"
"Helsinki Kumpula","2011","3","20","02:00","62"
"Helsinki Kumpula","2011","3","21","02:00","59"
"Helsinki Kumpula","2011","3","22","02:00","58"
"Helsinki Kumpula","2011","3","23","02:00","55"
"Helsinki Kumpula","2011","3","24","02:00","53"
"Helsinki Kumpula","2011","3","25","02:00","52"
"Helsinki Kumpula","2011","3","26","02:00","51"
"Helsinki Kumpula","2011","3","27","02:00","51"
"Helsinki Kumpula","2011","3","28","03:00","54"
"Helsinki Kumpula","2011","3","29","03:00","54"
"Helsinki Kumpula","2011","3","30","03:00","55"
"Helsinki Kumpula","2011","3","31","03:00","54"
"Helsinki Kumpula","2011","4","1","03:00","54"
"Helsinki Kumpula","2011","4","2","03:00","54"
"Helsinki Kumpula","2011","4","3","03:00","49"
"Helsinki Kumpula","2011","4","4","03:00","41"
"Helsinki Kumpula","2011","4","5","03:00","38"
"Helsinki Kumpula","2011","4","6","03:00","32"
"Helsinki Kumpula","2011","4","7","03:00","29"
"Helsinki Kumpula","2011","4","8","03:00","27"
"Helsinki Kumpula","2011","4","9","03:00","24"
"Helsinki Kumpula","2011","4","10","03:00","19"
"Helsinki Kumpula","2011","4","11","03:00","15"
"Helsinki Kumpula","2011","4","12","03:00","11"
"Helsinki Kumpula","2011","4","13","03:00","8"
"Helsinki Kumpula","2011","4","14","03:00","4"
"Helsinki Kumpula","2011","4","15","03:00","-1"
"Helsinki Kumpula","2011","4","16","03:00","-1"
"Helsinki Kumpula","2011","4","17","03:00","-1"
"Helsinki Kumpula","2011","4","18","03:00","-1"
"Helsinki Kumpula","2011","4","19","03:00","-1"
"Helsinki Kumpula","2011","4","20","03:00","-1"
"Helsinki Kumpula","2011","4","21","03:00","-1"
"Helsinki Kumpula","2011","4","22","03:00","-1"
"Helsinki Kumpula","2011","4","23","03:00","-1"
"Helsinki Kumpula","2011","4","24","03:00","-1"
"Helsinki Kumpula","2011","4","25","03:00","-1"
"Helsinki Kumpula","2011","4","26","03:00","-1"
"Helsinki Kumpula","2011","4","27","03:00","-1"
"Helsinki Kumpula","2011","4","28","03:00","-1"
"Helsinki Kumpula","2011","4","29","03:00","-1"
"Helsinki Kumpula","2011","4","30","03:00","-1"
"Helsinki Kumpula","2011","5","1","03:00","-1"
"Helsinki Kumpula","2011","5","2","03:00","-1"
"Helsinki Kumpula","2011","5","3","03:00","-1"
"Helsinki Kumpula","2011","5","4","03:00","-1"
"Helsinki Kumpula","2011","5","5","03:00","-1"
"Helsinki Kumpula","2011","5","6","03:00","-1"
"Helsinki Kumpula","2011","5","7","03:00","-1"
"Helsinki Kumpula","2011","5","8","03:00","-1"
"Helsinki Kumpula","2011","5","9","03:00","-1"
"Helsinki Kumpula","2011","5","10","03:00","-1"
"Helsinki Kumpula","2011","5","11","03:00","-1"
"Helsinki Kumpula","2011","5","12","03:00","-1"
"Helsinki Kumpula","2011","5","13","03:00","-1"
"Helsinki Kumpula","2011","5","14","03:00","-1"
"Helsinki Kumpula","2011","5","15","03:00","-1"
"Helsinki Kumpula","2011","5","16","03:00","-1"
"Helsinki Kumpula","2011","5","17","03:00","-1"
"Helsinki Kumpula","2011","5","18","03:00","-1"
"Helsinki Kumpula","2011","5","19","03:00","-1"
"Helsinki Kumpula","2011","5","20","03:00","-1"
"Helsinki Kumpula","2011","5","21","03:00","-1"
"Helsinki Kumpula","2011","5","22","03:00","-1"
"Helsinki Kumpula","2011","5","23","03:00","-1"
"Helsinki Kumpula","2011","5","24","03:00","-1"
"Helsinki Kumpula","2011","5","25","03:00","-1"
"Helsinki Kumpula","2011","5","26","03:00","-1"
"Helsinki Kumpula","2011","5","27","03:00","-1"
"Helsinki Kumpula","2011","5","28","03:00","-1"
"Helsinki Kumpula","2011","5","29","03:00","-1"
"Helsinki Kumpula","2011","5","30","03:00","-1"
"Helsinki Kumpula","2011","5","31","03:00","-1"
"Helsinki Kumpula","2011","6","1","03:00","-1"
"Helsinki Kumpula","2011","6","2","03:00","-1"
"Helsinki Kumpula","2011","6","3","03:00","-1"
"Helsinki Kumpula","2011","6","4","03:00","-1"
"Helsinki Kumpula","2011","6","5","03:00","-1"
"Helsinki Kumpula","2011","6","6","03:00","-1"
"Helsinki Kumpula","2011","6","7","03:00","-1"
"Helsinki Kumpula","2011","6","8","03:00","-1"
"Helsinki Kumpula","2011","6","9","03:00","-1"
"Helsinki Kumpula","2011","6","10","03:00","-1"
"Helsinki Kumpula","2011","6","11","03:00","-1"
"Helsinki Kumpula","2011","6","12","03:00","-1"
"Helsinki Kumpula","2011","6","13","03:00","-1"
"Helsinki Kumpula","2011","6","14","03:00","-1"
"Helsinki Kumpula","2011","6","15","03:00","-1"
"Helsinki Kumpula","2011","6","16","03:00","-1"
"Helsinki Kumpula","2011","6","17","03:00","-1"
"Helsinki Kumpula","2011","6","18","03:00","-1"
"Helsinki Kumpula","2011","6","19","03:00","-1"
"Helsinki Kumpula","2011","6","20","03:00","-1"
"Helsinki Kumpula","2011","6","21","03:00","-1"
"Helsinki Kumpula","2011","6","22","03:00","-1"
"Helsinki Kumpula","2011","6","23","03:00","-1"
"Helsinki Kumpula","2011","6","24","03:00","-1"
"Helsinki Kumpula","2011","6","25","03:00","-1"
"Helsinki Kumpula","2011","6","26","03:00","-1"
"Helsinki Kumpula","2011","6","27","03:00","-1"
"Helsinki Kumpula","2011","6","28","03:00","-1"
"Helsinki Kumpula","2011","6","29","03:00","-1"
"Helsinki Kumpula","2011","6","30","03:00","-1"
"Helsinki Kumpula","2011","7","1","03:00","-1"
"Helsinki Kumpula","2011","7","2","03:00","-1"
"Helsinki Kumpula","2011","7","3","03:00","-1"
"Helsinki Kumpula","2011","7","4","03:00","-1"
"Helsinki Kumpula","2011","7","5","03:00","-1"
"Helsinki Kumpula","2011","7","6","03:00","-1"
"Helsinki Kumpula","2011","7","7","03:00","-1"
"Helsinki Kumpula","2011","7","8","03:00","-1"
"Helsinki Kumpula","2011","7","9","03:00","-1"
"Helsinki Kumpula","2011","7","10","03:00","-1"
"Helsinki Kumpula","2011","7","11","03:00","-1"
"Helsinki Kumpula","2011","7","12","03:00","-1"
"Helsinki Kumpula","2011","7","13","03:00","-1"
"Helsinki Kumpula","2011","7","14","03:00","-1"
"Helsinki Kumpula","2011","7","15","03:00","-1"
"Helsinki Kumpula","2011","7","16","03:00","-1"
"Helsinki Kumpula","2011","7","17","03:00","-1"
"Helsinki Kumpula","2011","7","18","03:00","-1"
"Helsinki Kumpula","2011","7","19","03:00","-1"
"Helsinki Kumpula","2011","7","20","03:00","-1"
"Helsinki Kumpula","2011","7","21","03:00","-1"
"Helsinki Kumpula","2011","7","22","03:00","-1"
"Helsinki Kumpula","2011","7","23","03:00","-1"
"Helsinki Kumpula","2011","7","24","03:00","-1"
"Helsinki Kumpula","2011","7","25","03:00","-1"
"Helsinki Kumpula","2011","7","26","03:00","-1"
"Helsinki Kumpula","2011","7","27","03:00","-1"
"Helsinki Kumpula","2011","7","28","03:00","-1"
"Helsinki Kumpula","2011","7","29","03:00","-1"
"Helsinki Kumpula","2011","7","30","03:00","-1"
"Helsinki Kumpula","2011","7","31","03:00","-1"
"Helsinki Kumpula","2011","8","1","03:00","-1"
"Helsinki Kumpula","2011","8","2","03:00","-1"
"Helsinki Kumpula","2011","8","3","03:00","-1"
"Helsinki Kumpula","2011","8","4","03:00","-1"
"Helsinki Kumpula","2011","8","5","03:00","-1"
"Helsinki Kumpula","2011","8","6","03:00","-1"
"Helsinki Kumpula","2011","8","7","03:00","-1"
"Helsinki Kumpula","2011","8","8","03:00","-1"
"Helsinki Kumpula","2011","8","9","03:00","-1"
"Helsinki Kumpula","2011","8","10","03:00","-1"
"Helsinki Kumpula","2011","8","11","03:00","-1"
"Helsinki Kumpula","2011","8","12","03:00","-1"
"Helsinki Kumpula","2011","8","13","03:00","-1"
"Helsinki Kumpula","2011","8","14","03:00","-1"
"Helsinki Kumpula","2011","8","15","03:00","-1"
"Helsinki Kumpula","2011","8","16","03:00","-1"
"Helsinki Kumpula","2011","8","17","03:00","-1"
"Helsinki Kumpula","2011","8","18","03:00","-1"
"Helsinki Kumpula","2011","8","19","03:00","-1"
"Helsinki Kumpula","2011","8","20","03:00","-1"
"Helsinki Kumpula","2011","8","21","03:00","-1"
"Helsinki Kumpula","2011","8","22","03:00","-1"
"Helsinki Kumpula","2011","8","23","03:00","-1"
"Helsinki Kumpula","2011","8","24","03:00","-1"
"Helsinki Kumpula","2011","8","25","03:00","-1"
"Helsinki Kumpula","2011","8","26","03:00","-1"
"Helsinki Kumpula","2011","8","27","03:00","-1"
"Helsinki Kumpula","2011","8","28","03:00","-1"
"Helsinki Kumpula","2011","8","29","03:00","-1"
"Helsinki Kumpula","2011","8","30","03:00","-1"
"Helsinki Kumpula","2011","8","31","03:00","-1"
"Helsinki Kumpula","2011","9","1","03:00","-1"
"Helsinki Kumpula","2011","9","2","03:00","-1"
"Helsinki Kumpula","2011","9","3","03:00","-1"
"Helsinki Kumpula","2011","9","4","03:00","-1"
"Helsinki Kumpula","2011","9","5","03:00","-1"
"Helsinki Kumpula","2011","9","6","03:00","-1"
"Helsinki Kumpula","2011","9","7","03:00","-1"
"Helsinki Kumpula","2011","9","8","03:00","-1"
"Helsinki Kumpula","2011","9","9","03:00","-1"
"Helsinki Kumpula","2011","9","10","03:00","-1"
"Helsinki Kumpula","2011","9","11","03:00","-1"
"Helsinki Kumpula","2011","9","12","03:00","-1"
"Helsinki Kumpula","2011","9","13","03:00","-1"
"Helsinki Kumpula","2011","9","14","03:00","-1"
"Helsinki Kumpula","2011","9","15","03:00","-1"
"Helsinki Kumpula","2011","9","16","03:00","-1"
"Helsinki Kumpula","2011","9","17","03:00","-1"
"Helsinki Kumpula","2011","9","18","03:00","-1"
"Helsinki Kumpula","2011","9","19","03:00","-1"
"Helsinki Kumpula","2011","9","20","03:00","-1"
"Helsinki Kumpula","2011","9","21","03:00","-1"
"Helsinki Kumpula","2011","9","22","03:00","-1"
"Helsinki Kumpula","2011","9","23","03:00","-1"
"Helsinki Kumpula","2011","9","24","03:00","-1"
"Helsinki Kumpula","2011","9","25","03:00","-1"
"Helsinki Kumpula","2011","9","26","03:00","-1"
"Helsinki Kumpula","2011","9","27","03:00","-1"
"Helsinki Kumpula","2011","9","28","03:00","-1"
"Helsinki Kumpula","2011","9","29","03:00","-1"
"Helsinki Kumpula","2011","9","30","03:00","-1"
"Helsinki Kumpula","2011","10","1","03:00","-1"
"Helsinki Kumpula","2011","10","2","03:00","-1"
"Helsinki Kumpula","2011","10","3","03:00","-1"
"Helsinki Kumpula","2011","10","4","03:00","-1"
"Helsinki Kumpula","2011","10","5","03:00","-1"
"Helsinki Kumpula","2011","10","6","03:00","-1"
"Helsinki Kumpula","2011","10","7","03:00","-1"
"Helsinki Kumpula","2011","10","8","03:00","-1"
"Helsinki Kumpula","2011","10","9","03:00","-1"
"Helsinki Kumpula","2011","10","10","03:00","-1"
"Helsinki Kumpula","2011","10","11","03:00","-1"
"Helsinki Kumpula","2011","10","12","03:00","-1"
"Helsinki Kumpula","2011","10","13","03:00","-1"
"Helsinki Kumpula","2011","10","14","03:00","-1"
"Helsinki Kumpula","2011","10","15","03:00","-1"
"Helsinki Kumpula","2011","10","16","03:00","-1"
"Helsinki Kumpula","2011","10","17","03:00","-1"
"Helsinki Kumpula","2011","10","18","03:00","-1"
"Helsinki Kumpula","2011","10","19","03:00","-1"
"Helsinki Kumpula","2011","10","20","03:00","-1"
"Helsinki Kumpula","2011","10","21","03:00","-1"
"Helsinki Kumpula","2011","10","22","03:00","-1"
"Helsinki Kumpula","2011","10","23","03:00","-1"
"Helsinki Kumpula","2011","10","24","03:00","-1"
"Helsinki Kumpula","2011","10","25","03:00","-1"
"Helsinki Kumpula","2011","10","26","03:00","-1"
"Helsinki Kumpula","2011","10","27","03:00","-1"
"Helsinki Kumpula","2011","10","28","03:00","-1"
"Helsinki Kumpula","2011","10","29","03:00","-1"
"Helsinki Kumpula","2011","10","30","03:00","-1"
"Helsinki Kumpula","2011","10","31","02:00","-1"
"Helsinki Kumpula","2011","11","1","02:00","-1"
"Helsinki Kumpula","2011","11","2","02:00","-1"
"Helsinki Kumpula","2011","11","3","02:00","-1"
"Helsinki Kumpula","2011","11","4","02:00","-1"
"Helsinki Kumpula","2011","11","5","02:00","-1"
"Helsinki Kumpula","2011","11","6","02:00","-1"
"Helsinki Kumpula","2011","11","7","02:00","-1"
"Helsinki Kumpula","2011","11","8","02:00","-1"
"Helsinki Kumpula","2011","11","9","02:00","-1"
"Helsinki Kumpula","2011","11","10","02:00","-1"
"Helsinki Kumpula","2011","11","11","02:00","-1"
"Helsinki Kumpula","2011","11","12","02:00","-1"
"Helsinki Kumpula","2011","11","13","02:00","-1"
"Helsinki Kumpula","2011","11","14","02:00","-1"
"Helsinki Kumpula","2011","11","15","02:00","-1"
"Helsinki Kumpula","2011","11","16","02:00","-1"
"Helsinki Kumpula","2011","11","17","02:00","-1"
"Helsinki Kumpula","2011","11","18","02:00","-1"
"Helsinki Kumpula","2011","11","19","02:00","-1"
"Helsinki Kumpula","2011","11","20","02:00","-1"
"Helsinki Kumpula","2011","11","21","02:00","-1"
"Helsinki Kumpula","2011","11","22","02:00","-1"
"Helsinki Kumpula","2011","11","23","02:00","-1"
"Helsinki Kumpula","2011","11","24","02:00","-1"
"Helsinki Kumpula","2011","11","25","02:00","-1"
"Helsinki Kumpula","2011","11","26","02:00","-1"
"Helsinki Kumpula","2011","11","27","02:00","-1"
"Helsinki Kumpula","2011","11","28","02:00","-1"
"Helsinki Kumpula","2011","11","29","02:00","-1"
"Helsinki Kumpula","2011","11","30","02:00","-1"
"Helsinki Kumpula","2011","12","1","02:00","-1"
"Helsinki Kumpula","2011","12","2","02:00","-1"
"Helsinki Kumpula","2011","12","3","02:00","-1"
"Helsinki Kumpula","2011","12","4","02:00","-1"
"Helsinki Kumpula","2011","12","5","02:00","-1"
"Helsinki Kumpula","2011","12","6","02:00","0"
"Helsinki Kumpula","2011","12","7","02:00","0"
"Helsinki Kumpula","2011","12","8","02:00","-1"
"Helsinki Kumpula","2011","12","9","02:00","0"
"Helsinki Kumpula","2011","12","10","02:00","-1"
"Helsinki Kumpula","2011","12","11","02:00","-1"
"Helsinki Kumpula","2011","12","12","02:00","-1"
"Helsinki Kumpula","2011","12","13","02:00","-1"
"Helsinki Kumpula","2011","12","14","02:00","-1"
"Helsinki Kumpula","2011","12","15","02:00","-1"
"Helsinki Kumpula","2011","12","16","02:00","-1"
"Helsinki Kumpula","2011","12","17","02:00","-1"
"Helsinki Kumpula","2011","12","18","02:00","-1"
"Helsinki Kumpula","2011","12","19","02:00","-1"
"Helsinki Kumpula","2011","12","20","02:00","-1"
"Helsinki Kumpula","2011","12","21","02:00","-1"
"Helsinki Kumpula","2011","12","22","02:00","-1"
"Helsinki Kumpula","2011","12","23","02:00","-1"
"Helsinki Kumpula","2011","12","24","02:00","-1"
"Helsinki Kumpula","2011","12","25","02:00","-1"
"Helsinki Kumpula","2011","12","26","02:00","-1"
"Helsinki Kumpula","2011","12","27","02:00","-1"
"Helsinki Kumpula","2011","12","28","02:00","-1"
"Helsinki Kumpula","2011","12","29","02:00","-1"
